r,l,t,m,y,RateOfActivity
RE1,S107,DEMTRACARGSL,1,2046,39.8896
RE1,S108,DEMTRACARGSL,1,2046,39.8896
RE1,S101,DEMTRACARGSL,1,2047,36.3187
RE1,S102,DEMTRACARGSL,1,2047,36.3187
RE1,S103,DEMTRACARGSL,1,2047,36.3187
RE1,S104,DEMTRACARGSL,1,2047,36.3187
RE1,S105,DEMTRACARGSL,1,2047,36.3187
RE1,S106,DEMTRACARGSL,1,2047,36.3187
RE1,S107,DEMTRACARGSL,1,2047,36.3187
RE1,S108,DEMTRACARGSL,1,2047,36.3187
RE1,S101,DEMTRACARGSL,1,2048,32.7757
RE1,S102,DEMTRACARGSL,1,2048,32.7757
RE1,S103,DEMTRACARGSL,1,2048,32.7757
RE1,S104,DEMTRACARGSL,1,2048,32.7757
RE1,S105,DEMTRACARGSL,1,2048,32.7757
RE1,S106,DEMTRACARGSL,1,2048,32.7757
RE1,S107,DEMTRACARGSL,1,2048,32.7757
RE1,S108,DEMTRACARGSL,1,2048,32.7757
RE1,S101,DEMTRACARGSL,1,2049,29.2606
RE1,S102,DEMTRACARGSL,1,2049,29.2606
RE1,S103,DEMTRACARGSL,1,2049,29.2606
RE1,S104,DEMTRACARGSL,1,2049,29.2606
RE1,S105,DEMTRACARGSL,1,2049,29.2606
RE1,S106,DEMTRACARGSL,1,2049,29.2606
RE1,S107,DEMTRACARGSL,1,2049,29.2606
RE1,S108,DEMTRACARGSL,1,2049,29.2606
RE1,S101,DEMTRACARGSL,1,2050,25.7736
RE1,S102,DEMTRACARGSL,1,2050,25.7736
RE1,S103,DEMTRACARGSL,1,2050,25.7736
RE1,S104,DEMTRACARGSL,1,2050,25.7736
RE1,S105,DEMTRACARGSL,1,2050,25.7736
RE1,S106,DEMTRACARGSL,1,2050,25.7736
RE1,S107,DEMTRACARGSL,1,2050,25.7736
RE1,S108,DEMTRACARGSL,1,2050,25.7736
RE1,S101,DEMTRACARGSL,1,2051,22.0619
RE1,S102,DEMTRACARGSL,1,2051,22.0619
RE1,S103,DEMTRACARGSL,1,2051,22.0619
RE1,S104,DEMTRACARGSL,1,2051,22.0619
RE1,S105,DEMTRACARGSL,1,2051,22.0619
RE1,S106,DEMTRACARGSL,1,2051,22.0619
RE1,S107,DEMTRACARGSL,1,2051,22.0619
RE1,S108,DEMTRACARGSL,1,2051,22.0619
RE1,S101,DEMTRACARGSL,1,2052,18.3632
RE1,S102,DEMTRACARGSL,1,2052,18.3632
RE1,S103,DEMTRACARGSL,1,2052,18.3632
RE1,S104,DEMTRACARGSL,1,2052,18.3632
RE1,S105,DEMTRACARGSL,1,2052,18.3632
RE1,S106,DEMTRACARGSL,1,2052,18.3632
RE1,S107,DEMTRACARGSL,1,2052,18.3632
RE1,S108,DEMTRACARGSL,1,2052,18.3632
RE1,S101,DEMTRACARGSL,1,2053,14.6776
RE1,S102,DEMTRACARGSL,1,2053,14.6776
RE1,S103,DEMTRACARGSL,1,2053,14.6776
RE1,S104,DEMTRACARGSL,1,2053,14.6776
RE1,S105,DEMTRACARGSL,1,2053,14.6776
RE1,S106,DEMTRACARGSL,1,2053,14.6776
RE1,S107,DEMTRACARGSL,1,2053,14.6776
RE1,S108,DEMTRACARGSL,1,2053,14.6776
RE1,S101,DEMTRACARGSL,1,2054,11.0053
RE1,S102,DEMTRACARGSL,1,2054,11.0053
RE1,S103,DEMTRACARGSL,1,2054,11.0053
RE1,S104,DEMTRACARGSL,1,2054,11.0053
RE1,S105,DEMTRACARGSL,1,2054,11.0053
RE1,S106,DEMTRACARGSL,1,2054,11.0053
RE1,S107,DEMTRACARGSL,1,2054,11.0053
RE1,S108,DEMTRACARGSL,1,2054,11.0053
RE1,S101,DEMTRACARGSL,1,2055,7.3466
RE1,S102,DEMTRACARGSL,1,2055,7.3466
RE1,S103,DEMTRACARGSL,1,2055,7.3466
RE1,S104,DEMTRACARGSL,1,2055,7.3466
RE1,S105,DEMTRACARGSL,1,2055,7.3466
RE1,S106,DEMTRACARGSL,1,2055,7.3466
RE1,S107,DEMTRACARGSL,1,2055,7.3466
RE1,S108,DEMTRACARGSL,1,2055,7.3466
RE1,S101,DEMTRACARGSL,1,2056,3.7016
RE1,S102,DEMTRACARGSL,1,2056,3.7016
RE1,S103,DEMTRACARGSL,1,2056,3.7016
RE1,S104,DEMTRACARGSL,1,2056,3.7016
RE1,S105,DEMTRACARGSL,1,2056,3.7016
RE1,S106,DEMTRACARGSL,1,2056,3.7016
RE1,S107,DEMTRACARGSL,1,2056,3.7016
RE1,S108,DEMTRACARGSL,1,2056,3.7016
RE1,S101,DEMTRACARGSL,1,2057,0.0707
RE1,S102,DEMTRACARGSL,1,2057,0.0707
RE1,S103,DEMTRACARGSL,1,2057,0.0707
RE1,S104,DEMTRACARGSL,1,2057,0.0707
RE1,S105,DEMTRACARGSL,1,2057,0.0707
RE1,S106,DEMTRACARGSL,1,2057,0.0707
RE1,S107,DEMTRACARGSL,1,2057,0.0707
RE1,S108,DEMTRACARGSL,1,2057,0.0707
RE1,S101,DEMTRABUSGSL,1,2015,12.4857
RE1,S102,DEMTRABUSGSL,1,2015,12.4857
RE1,S103,DEMTRABUSGSL,1,2015,12.4857
RE1,S104,DEMTRABUSGSL,1,2015,12.4857
RE1,S105,DEMTRABUSGSL,1,2015,12.4857
RE1,S106,DEMTRABUSGSL,1,2015,12.4857
RE1,S107,DEMTRABUSGSL,1,2015,12.4857
RE1,S108,DEMTRABUSGSL,1,2015,12.4857
RE1,S101,DEMTRABUSGSL,1,2016,13.1542
RE1,S102,DEMTRABUSGSL,1,2016,13.1542
RE1,S103,DEMTRABUSGSL,1,2016,13.1542
RE1,S104,DEMTRABUSGSL,1,2016,13.1542
RE1,S105,DEMTRABUSGSL,1,2016,13.1542
RE1,S106,DEMTRABUSGSL,1,2016,13.1542
RE1,S107,DEMTRABUSGSL,1,2016,13.1542
RE1,S108,DEMTRABUSGSL,1,2016,13.1542
RE1,S101,DEMTRABUSGSL,1,2017,13.8585
RE1,S102,DEMTRABUSGSL,1,2017,13.8585
RE1,S103,DEMTRABUSGSL,1,2017,13.8585
RE1,S104,DEMTRABUSGSL,1,2017,13.8585
RE1,S105,DEMTRABUSGSL,1,2017,13.8585
RE1,S106,DEMTRABUSGSL,1,2017,13.8585
RE1,S107,DEMTRABUSGSL,1,2017,13.8585
RE1,S108,DEMTRABUSGSL,1,2017,13.8585
RE1,S101,DEMTRABUSGSL,1,2018,14.6005
RE1,S102,DEMTRABUSGSL,1,2018,14.6005
RE1,S103,DEMTRABUSGSL,1,2018,14.6005
RE1,S104,DEMTRABUSGSL,1,2018,14.6005
RE1,S105,DEMTRABUSGSL,1,2018,14.6005
RE1,S106,DEMTRABUSGSL,1,2018,14.6005
RE1,S107,DEMTRABUSGSL,1,2018,14.6005
RE1,S108,DEMTRABUSGSL,1,2018,14.6005
RE1,S101,DEMTRABUSGSL,1,2019,15.3822
RE1,S102,DEMTRABUSGSL,1,2019,15.3822
RE1,S103,DEMTRABUSGSL,1,2019,15.3822
RE1,S104,DEMTRABUSGSL,1,2019,15.3822
RE1,S105,DEMTRABUSGSL,1,2019,15.3822
RE1,S106,DEMTRABUSGSL,1,2019,15.3822
RE1,S107,DEMTRABUSGSL,1,2019,15.3822
RE1,S108,DEMTRABUSGSL,1,2019,15.3822
RE1,S101,DEMTRABUSGSL,1,2020,16.2058
RE1,S102,DEMTRABUSGSL,1,2020,16.2058
RE1,S103,DEMTRABUSGSL,1,2020,16.2058
RE1,S104,DEMTRABUSGSL,1,2020,16.2058
RE1,S105,DEMTRABUSGSL,1,2020,16.2058
RE1,S106,DEMTRABUSGSL,1,2020,16.2058
RE1,S107,DEMTRABUSGSL,1,2020,16.2058
RE1,S108,DEMTRABUSGSL,1,2020,16.2058
RE1,S101,DEMTRABUSGSL,1,2021,23.2766
RE1,S102,DEMTRABUSGSL,1,2021,17.8551
RE1,S103,DEMTRABUSGSL,1,2021,7.8861
RE1,S104,DEMTRABUSGSL,1,2021,7.8861
RE1,S105,DEMTRABUSGSL,1,2021,23.2766
RE1,S106,DEMTRABUSGSL,1,2021,7.8861
RE1,S107,DEMTRABUSGSL,1,2021,23.2766
RE1,S108,DEMTRABUSGSL,1,2021,23.2766
RE1,S101,DEMTRABUSGSL,1,2022,11.4024
RE1,S102,DEMTRABUSGSL,1,2022,23.2766
RE1,S103,DEMTRABUSGSL,1,2022,23.2766
RE1,S104,DEMTRABUSGSL,1,2022,23.2766
RE1,S105,DEMTRABUSGSL,1,2022,7.1141
RE1,S106,DEMTRABUSGSL,1,2022,23.2766
RE1,S107,DEMTRABUSGSL,1,2022,23.2766
RE1,S108,DEMTRABUSGSL,1,2022,4.8453
RE1,S101,DEMTRABUSGSL,1,2023,23.2766
RE1,S102,DEMTRABUSGSL,1,2023,23.2766
RE1,S103,DEMTRABUSGSL,1,2023,23.2766
RE1,S104,DEMTRABUSGSL,1,2023,23.2766
RE1,S105,DEMTRABUSGSL,1,2023,18.6633
RE1,S106,DEMTRABUSGSL,1,2023,23.2766
RE1,S107,DEMTRABUSGSL,1,2023,8.2351
RE1,S108,DEMTRABUSGSL,1,2023,1.7469
RE1,S102,DEMTRABUSGSL,1,2024,23.2766
RE1,S103,DEMTRABUSGSL,1,2024,23.2766
RE1,S104,DEMTRABUSGSL,1,2024,23.2766
RE1,S105,DEMTRABUSGSL,1,2024,10.8183
RE1,S106,DEMTRABUSGSL,1,2024,23.2766
RE1,S107,DEMTRABUSGSL,1,2024,23.2766
RE1,S108,DEMTRABUSGSL,1,2024,23.2766
RE1,S101,DEMTRABUSGSL,1,2025,13.4463
RE1,S102,DEMTRABUSGSL,1,2025,20.3792
RE1,S103,DEMTRABUSGSL,1,2025,20.3792
RE1,S104,DEMTRABUSGSL,1,2025,20.3792
RE1,S105,DEMTRABUSGSL,1,2025,20.3792
RE1,S106,DEMTRABUSGSL,1,2025,20.3792
RE1,S107,DEMTRABUSGSL,1,2025,20.3792
RE1,S108,DEMTRABUSGSL,1,2025,20.3792
RE1,S101,DEMTRABUSGSL,1,2026,23.2766
RE1,S102,DEMTRABUSGSL,1,2026,23.2766
RE1,S103,DEMTRABUSGSL,1,2026,18.2453
RE1,S104,DEMTRABUSGSL,1,2026,16.7967
RE1,S105,DEMTRABUSGSL,1,2026,16.7967
RE1,S106,DEMTRABUSGSL,1,2026,23.2766
RE1,S107,DEMTRABUSGSL,1,2026,16.7967
RE1,S108,DEMTRABUSGSL,1,2026,23.2766
RE1,S101,DEMTRABUSGSL,1,2027,23.2766
RE1,S102,DEMTRABUSGSL,1,2027,22.8362
RE1,S103,DEMTRABUSGSL,1,2027,14.1734
RE1,S104,DEMTRABUSGSL,1,2027,23.2766
RE1,S105,DEMTRABUSGSL,1,2027,23.2766
RE1,S106,DEMTRABUSGSL,1,2027,23.2766
RE1,S107,DEMTRABUSGSL,1,2027,14.1734
RE1,S108,DEMTRABUSGSL,1,2027,23.2766
RE1,S101,DEMTRABUSGSL,1,2028,11.645
RE1,S102,DEMTRABUSGSL,1,2028,23.2766
RE1,S103,DEMTRABUSGSL,1,2028,23.2766
RE1,S104,DEMTRABUSGSL,1,2028,23.2766
RE1,S105,DEMTRABUSGSL,1,2028,23.2766
RE1,S106,DEMTRABUSGSL,1,2028,23.2766
RE1,S107,DEMTRABUSGSL,1,2028,22.276
RE1,S108,DEMTRABUSGSL,1,2028,23.2766
RE1,S101,DEMTRABUSGSL,1,2029,23.2766
RE1,S102,DEMTRABUSGSL,1,2029,23.2766
RE1,S103,DEMTRABUSGSL,1,2029,23.2766
RE1,S104,DEMTRABUSGSL,1,2029,23.2766
RE1,S105,DEMTRABUSGSL,1,2029,23.2766
RE1,S106,DEMTRABUSGSL,1,2029,16.8574
RE1,S107,DEMTRABUSGSL,1,2029,23.2766
RE1,S108,DEMTRABUSGSL,1,2029,23.2766
RE1,S101,DEMTRABUSGSL,1,2030,23.2766
RE1,S102,DEMTRABUSGSL,1,2030,23.2766
RE1,S103,DEMTRABUSGSL,1,2030,23.2766
RE1,S104,DEMTRABUSGSL,1,2030,23.2766
RE1,S105,DEMTRABUSGSL,1,2030,23.2766
RE1,S106,DEMTRABUSGSL,1,2030,23.2766
RE1,S107,DEMTRABUSGSL,1,2030,23.2766
RE1,S108,DEMTRABUSGSL,1,2030,23.2766
RE1,S101,DEMTRABUSGSL,1,2031,53.8466
RE1,S102,DEMTRABUSGSL,1,2031,59.7426
RE1,S103,DEMTRABUSGSL,1,2031,3.1487
RE1,S104,DEMTRABUSGSL,1,2031,59.7426
RE1,S105,DEMTRABUSGSL,1,2031,3.1487
RE1,S106,DEMTRABUSGSL,1,2031,3.1487
RE1,S107,DEMTRABUSGSL,1,2031,3.1487
RE1,S108,DEMTRABUSGSL,1,2031,3.1487
RE1,S101,DEMTRABUSGSL,1,2032,60.7419
RE1,S103,DEMTRABUSGSL,1,2032,60.7419
RE1,S105,DEMTRABUSGSL,1,2032,60.7419
RE1,S106,DEMTRABUSGSL,1,2032,10.0124
RE1,S101,DEMTRABUSGSL,1,2033,61.83
RE1,S103,DEMTRABUSGSL,1,2033,10.1918
RE1,S105,DEMTRABUSGSL,1,2033,61.83
RE1,S107,DEMTRABUSGSL,1,2033,61.83
RE1,S102,DEMTRABUSGSL,1,2034,61.9666
RE1,S106,DEMTRABUSGSL,1,2034,61.9666
RE1,S107,DEMTRABUSGSL,1,2034,13.492
RE1,S108,DEMTRABUSGSL,1,2034,61.9666
RE1,S101,DEMTRABUSGSL,1,2035,49.4809
RE1,S102,DEMTRABUSGSL,1,2035,19.1065
RE1,S103,DEMTRABUSGSL,1,2035,49.4809
RE1,S104,DEMTRABUSGSL,1,2035,11.2616
RE1,S105,DEMTRABUSGSL,1,2035,11.2616
RE1,S106,DEMTRABUSGSL,1,2035,11.2616
RE1,S107,DEMTRABUSGSL,1,2035,49.4809
RE1,S108,DEMTRABUSGSL,1,2035,11.2616
RE1,S101,DEMTRABUSGSL,1,2036,23.5705
RE1,S102,DEMTRABUSGSL,1,2036,19.7271
RE1,S103,DEMTRABUSGSL,1,2036,19.7271
RE1,S104,DEMTRABUSGSL,1,2036,19.7271
RE1,S105,DEMTRABUSGSL,1,2036,19.7271
RE1,S106,DEMTRABUSGSL,1,2036,48.8124
RE1,S107,DEMTRABUSGSL,1,2036,48.8124
RE1,S108,DEMTRABUSGSL,1,2036,19.7271
RE1,S101,DEMTRABUSGSL,1,2037,43.3585
RE1,S102,DEMTRABUSGSL,1,2037,17.5391
RE1,S103,DEMTRABUSGSL,1,2037,48.1081
RE1,S104,DEMTRABUSGSL,1,2037,17.5391
RE1,S105,DEMTRABUSGSL,1,2037,17.5391
RE1,S106,DEMTRABUSGSL,1,2037,17.5391
RE1,S107,DEMTRABUSGSL,1,2037,17.5391
RE1,S108,DEMTRABUSGSL,1,2037,48.1081
RE1,S101,DEMTRABUSGSL,1,2038,47.3661
RE1,S102,DEMTRABUSGSL,1,2038,19.8691
RE1,S103,DEMTRABUSGSL,1,2038,19.8691
RE1,S104,DEMTRABUSGSL,1,2038,19.8691
RE1,S105,DEMTRABUSGSL,1,2038,19.8691
RE1,S106,DEMTRABUSGSL,1,2038,19.8691
RE1,S107,DEMTRABUSGSL,1,2038,40.8462
RE1,S108,DEMTRABUSGSL,1,2038,47.3661
RE1,S101,DEMTRABUSGSL,1,2039,46.5844
RE1,S102,DEMTRABUSGSL,1,2039,37.8422
RE1,S103,DEMTRABUSGSL,1,2039,22.358
RE1,S104,DEMTRABUSGSL,1,2039,22.358
RE1,S105,DEMTRABUSGSL,1,2039,22.358
RE1,S106,DEMTRABUSGSL,1,2039,22.358
RE1,S107,DEMTRABUSGSL,1,2039,22.358
RE1,S108,DEMTRABUSGSL,1,2039,46.5844
RE1,S101,DEMTRABUSGSL,1,2040,24.9202
RE1,S102,DEMTRABUSGSL,1,2040,45.7608
RE1,S103,DEMTRABUSGSL,1,2040,24.9202
RE1,S104,DEMTRABUSGSL,1,2040,24.9202
RE1,S105,DEMTRABUSGSL,1,2040,45.7608
RE1,S106,DEMTRABUSGSL,1,2040,24.9202
RE1,S107,DEMTRABUSGSL,1,2040,34.7873
RE1,S108,DEMTRABUSGSL,1,2040,24.9202
RE1,S101,DEMTRABUSGSL,1,2041,26.965
RE1,S102,DEMTRABUSGSL,1,2041,26.965
RE1,S103,DEMTRABUSGSL,1,2041,33.4513
RE1,S104,DEMTRABUSGSL,1,2041,26.965
RE1,S105,DEMTRABUSGSL,1,2041,26.965
RE1,S106,DEMTRABUSGSL,1,2041,38.69
RE1,S107,DEMTRABUSGSL,1,2041,38.69
RE1,S108,DEMTRABUSGSL,1,2041,38.69
RE1,S101,DEMTRABUSGSL,1,2042,29.0518
RE1,S102,DEMTRABUSGSL,1,2042,29.0518
RE1,S103,DEMTRABUSGSL,1,2042,31.7085
RE1,S104,DEMTRABUSGSL,1,2042,29.0518
RE1,S105,DEMTRABUSGSL,1,2042,29.0518
RE1,S106,DEMTRABUSGSL,1,2042,38.69
RE1,S107,DEMTRABUSGSL,1,2042,38.69
RE1,S108,DEMTRABUSGSL,1,2042,38.69
RE1,S101,DEMTRABUSGSL,1,2043,31.1824
RE1,S102,DEMTRABUSGSL,1,2043,38.69
RE1,S103,DEMTRABUSGSL,1,2043,38.69
RE1,S104,DEMTRABUSGSL,1,2043,31.1824
RE1,S105,DEMTRABUSGSL,1,2043,37.4368
RE1,S106,DEMTRABUSGSL,1,2043,31.1824
RE1,S107,DEMTRABUSGSL,1,2043,31.1824
RE1,S108,DEMTRABUSGSL,1,2043,31.1824
RE1,S101,DEMTRABUSGSL,1,2044,33.3583
RE1,S102,DEMTRABUSGSL,1,2044,33.3583
RE1,S103,DEMTRABUSGSL,1,2044,33.3583
RE1,S104,DEMTRABUSGSL,1,2044,38.69
RE1,S105,DEMTRABUSGSL,1,2044,38.69
RE1,S106,DEMTRABUSGSL,1,2044,33.4436
RE1,S107,DEMTRABUSGSL,1,2044,33.3583
RE1,S108,DEMTRABUSGSL,1,2044,33.3583
RE1,S101,DEMTRABUSGSL,1,2045,35.5813
RE1,S102,DEMTRABUSGSL,1,2045,35.5813
RE1,S103,DEMTRABUSGSL,1,2045,35.5813
RE1,S104,DEMTRABUSGSL,1,2045,35.5813
RE1,S105,DEMTRABUSGSL,1,2045,35.5813
RE1,S106,DEMTRABUSGSL,1,2045,35.5813
RE1,S107,DEMTRABUSGSL,1,2045,35.5813
RE1,S108,DEMTRABUSGSL,1,2045,35.5813
RE1,S101,DEMTRABUSGSL,1,2046,36.3243
RE1,S102,DEMTRABUSGSL,1,2046,36.3243
RE1,S103,DEMTRABUSGSL,1,2046,36.3243
RE1,S104,DEMTRABUSGSL,1,2046,36.3243
RE1,S105,DEMTRABUSGSL,1,2046,36.3243
RE1,S106,DEMTRABUSGSL,1,2046,36.3243
RE1,S107,DEMTRABUSGSL,1,2046,36.3243
RE1,S108,DEMTRABUSGSL,1,2046,36.3243
RE1,S101,DEMTRABUSGSL,1,2047,37.0901
RE1,S102,DEMTRABUSGSL,1,2047,37.0901
RE1,S103,DEMTRABUSGSL,1,2047,37.0901
RE1,S104,DEMTRABUSGSL,1,2047,37.0901
RE1,S105,DEMTRABUSGSL,1,2047,37.0901
RE1,S106,DEMTRABUSGSL,1,2047,37.0901
RE1,S107,DEMTRABUSGSL,1,2047,37.0901
RE1,S108,DEMTRABUSGSL,1,2047,37.0901
RE1,S101,DEMTRABUSGSL,1,2048,37.8786
RE1,S102,DEMTRABUSGSL,1,2048,37.8786
RE1,S103,DEMTRABUSGSL,1,2048,37.8786
RE1,S104,DEMTRABUSGSL,1,2048,37.8786
RE1,S105,DEMTRABUSGSL,1,2048,37.8786
RE1,S106,DEMTRABUSGSL,1,2048,37.8786
RE1,S107,DEMTRABUSGSL,1,2048,37.8786
RE1,S108,DEMTRABUSGSL,1,2048,37.8786
RE1,S101,DEMTRABUSGSL,1,2049,38.69
RE1,S102,DEMTRABUSGSL,1,2049,38.69
RE1,S103,DEMTRABUSGSL,1,2049,38.69
RE1,S104,DEMTRABUSGSL,1,2049,38.69
RE1,S105,DEMTRABUSGSL,1,2049,38.69
RE1,S106,DEMTRABUSGSL,1,2049,38.69
RE1,S107,DEMTRABUSGSL,1,2049,38.69
RE1,S108,DEMTRABUSGSL,1,2049,38.69
RE1,S101,DEMTRABUSGSL,1,2050,38.69
RE1,S102,DEMTRABUSGSL,1,2050,38.69
RE1,S103,DEMTRABUSGSL,1,2050,38.69
RE1,S104,DEMTRABUSGSL,1,2050,38.69
RE1,S105,DEMTRABUSGSL,1,2050,38.69
RE1,S106,DEMTRABUSGSL,1,2050,38.69
RE1,S107,DEMTRABUSGSL,1,2050,38.69
RE1,S108,DEMTRABUSGSL,1,2050,38.69
RE1,S101,DEMINDELC,1,2015,14.6828
RE1,S102,DEMINDELC,1,2015,16.7418
RE1,S103,DEMINDELC,1,2015,11.6988
RE1,S104,DEMINDELC,1,2015,13.6702
RE1,S105,DEMINDELC,1,2015,10.4567
RE1,S106,DEMINDELC,1,2015,12.2565
RE1,S107,DEMINDELC,1,2015,13.669
RE1,S108,DEMINDELC,1,2015,15.7458
RE1,S101,DEMINDELC,1,2016,15.0423
RE1,S102,DEMINDELC,1,2016,17.1517
RE1,S103,DEMINDELC,1,2016,11.9853
RE1,S104,DEMINDELC,1,2016,14.0049
RE1,S105,DEMINDELC,1,2016,10.7127
RE1,S106,DEMINDELC,1,2016,12.5566
RE1,S107,DEMINDELC,1,2016,14.0037
RE1,S108,DEMINDELC,1,2016,16.1314
RE1,S101,DEMINDELC,1,2017,15.4107
RE1,S102,DEMINDELC,1,2017,17.5717
RE1,S103,DEMINDELC,1,2017,12.2788
RE1,S104,DEMINDELC,1,2017,14.3479
RE1,S105,DEMINDELC,1,2017,10.9751
RE1,S106,DEMINDELC,1,2017,12.8641
RE1,S107,DEMINDELC,1,2017,14.3466
RE1,S108,DEMINDELC,1,2017,16.5264
RE1,S101,DEMINDELC,1,2018,15.7881
RE1,S102,DEMINDELC,1,2018,18.002
RE1,S103,DEMINDELC,1,2018,12.5794
RE1,S104,DEMINDELC,1,2018,14.6992
RE1,S105,DEMINDELC,1,2018,11.2438
RE1,S106,DEMINDELC,1,2018,13.1791
RE1,S107,DEMINDELC,1,2018,14.6979
RE1,S108,DEMINDELC,1,2018,16.9311
RE1,S101,DEMINDELC,1,2019,16.1747
RE1,S102,DEMINDELC,1,2019,18.4429
RE1,S103,DEMINDELC,1,2019,12.8875
RE1,S104,DEMINDELC,1,2019,15.0592
RE1,S105,DEMINDELC,1,2019,11.5192
RE1,S106,DEMINDELC,1,2019,13.5018
RE1,S107,DEMINDELC,1,2019,15.0578
RE1,S108,DEMINDELC,1,2019,17.3457
RE1,S101,DEMINDELC,1,2020,16.5708
RE1,S102,DEMINDELC,1,2020,18.8945
RE1,S103,DEMINDELC,1,2020,13.2031
RE1,S104,DEMINDELC,1,2020,15.4279
RE1,S105,DEMINDELC,1,2020,11.8012
RE1,S106,DEMINDELC,1,2020,13.8324
RE1,S107,DEMINDELC,1,2020,15.4266
RE1,S108,DEMINDELC,1,2020,17.7705
RE1,S101,DEMINDELC,1,2021,17.7976
RE1,S102,DEMINDELC,1,2021,20.2934
RE1,S103,DEMINDELC,1,2021,14.1806
RE1,S104,DEMINDELC,1,2021,16.5702
RE1,S105,DEMINDELC,1,2021,12.675
RE1,S106,DEMINDELC,1,2021,14.8565
RE1,S107,DEMINDELC,1,2021,16.5687
RE1,S108,DEMINDELC,1,2021,19.0861
RE1,S101,DEMINDELC,1,2022,19.1099
RE1,S102,DEMINDELC,1,2022,21.7897
RE1,S103,DEMINDELC,1,2022,15.2262
RE1,S104,DEMINDELC,1,2022,17.792
RE1,S105,DEMINDELC,1,2022,13.6096
RE1,S106,DEMINDELC,1,2022,15.952
RE1,S107,DEMINDELC,1,2022,17.7904
RE1,S108,DEMINDELC,1,2022,20.4935
RE1,S101,DEMINDELC,1,2023,20.5138
RE1,S102,DEMINDELC,1,2023,23.3905
RE1,S103,DEMINDELC,1,2023,16.3448
RE1,S104,DEMINDELC,1,2023,19.0991
RE1,S105,DEMINDELC,1,2023,14.6094
RE1,S106,DEMINDELC,1,2023,17.1239
RE1,S107,DEMINDELC,1,2023,19.0974
RE1,S108,DEMINDELC,1,2023,21.999
RE1,S101,DEMINDELC,1,2024,22.016
RE1,S102,DEMINDELC,1,2024,25.1033
RE1,S103,DEMINDELC,1,2024,17.5416
RE1,S104,DEMINDELC,1,2024,20.4976
RE1,S105,DEMINDELC,1,2024,15.6792
RE1,S106,DEMINDELC,1,2024,18.3778
RE1,S107,DEMINDELC,1,2024,20.4958
RE1,S108,DEMINDELC,1,2024,23.6099
RE1,S101,DEMINDELC,1,2025,23.6233
RE1,S102,DEMINDELC,1,2025,26.936
RE1,S103,DEMINDELC,1,2025,18.8223
RE1,S104,DEMINDELC,1,2025,21.9941
RE1,S105,DEMINDELC,1,2025,16.8239
RE1,S106,DEMINDELC,1,2025,19.7196
RE1,S107,DEMINDELC,1,2025,21.9921
RE1,S108,DEMINDELC,1,2025,25.3336
RE1,S101,DEMINDELC,1,2026,25.318
RE1,S102,DEMINDELC,1,2026,28.8683
RE1,S103,DEMINDELC,1,2026,20.1726
RE1,S104,DEMINDELC,1,2026,23.5719
RE1,S105,DEMINDELC,1,2026,18.0308
RE1,S106,DEMINDELC,1,2026,21.1342
RE1,S107,DEMINDELC,1,2026,23.5698
RE1,S108,DEMINDELC,1,2026,27.151
RE1,S101,DEMINDELC,1,2027,27.1308
RE1,S102,DEMINDELC,1,2027,30.9354
RE1,S103,DEMINDELC,1,2027,21.617
RE1,S104,DEMINDELC,1,2027,25.2597
RE1,S105,DEMINDELC,1,2027,19.3218
RE1,S106,DEMINDELC,1,2027,22.6474
RE1,S107,DEMINDELC,1,2027,25.2575
RE1,S108,DEMINDELC,1,2027,29.0951
RE1,S101,DEMINDELC,1,2028,29.0703
RE1,S102,DEMINDELC,1,2028,33.1468
RE1,S103,DEMINDELC,1,2028,23.1623
RE1,S104,DEMINDELC,1,2028,27.0654
RE1,S105,DEMINDELC,1,2028,20.7031
RE1,S106,DEMINDELC,1,2028,24.2664
RE1,S107,DEMINDELC,1,2028,27.063
RE1,S108,DEMINDELC,1,2028,31.1749
RE1,S101,DEMINDELC,1,2029,31.1453
RE1,S102,DEMINDELC,1,2029,35.5128
RE1,S103,DEMINDELC,1,2029,24.8156
RE1,S104,DEMINDELC,1,2029,28.9973
RE1,S105,DEMINDELC,1,2029,22.1808
RE1,S106,DEMINDELC,1,2029,25.9986
RE1,S107,DEMINDELC,1,2029,28.9948
RE1,S108,DEMINDELC,1,2029,33.4002
RE1,S101,DEMINDELC,1,2030,33.3656
RE1,S102,DEMINDELC,1,2030,38.0445
RE1,S103,DEMINDELC,1,2030,26.5847
RE1,S104,DEMINDELC,1,2030,31.0645
RE1,S105,DEMINDELC,1,2030,23.7621
RE1,S106,DEMINDELC,1,2030,27.8519
RE1,S107,DEMINDELC,1,2030,31.0617
RE1,S108,DEMINDELC,1,2030,35.7812
RE1,S101,DEMINDELC,1,2031,35.3945
RE1,S102,DEMINDELC,1,2031,40.3579
RE1,S103,DEMINDELC,1,2031,28.2012
RE1,S104,DEMINDELC,1,2031,32.9534
RE1,S105,DEMINDELC,1,2031,25.207
RE1,S106,DEMINDELC,1,2031,29.5455
RE1,S107,DEMINDELC,1,2031,32.9505
RE1,S108,DEMINDELC,1,2031,37.957
RE1,S101,DEMINDELC,1,2032,37.5969
RE1,S102,DEMINDELC,1,2032,42.8691
RE1,S103,DEMINDELC,1,2032,29.956
RE1,S104,DEMINDELC,1,2032,35.004
RE1,S105,DEMINDELC,1,2032,26.7755
